id,app_id,developer,publisher,engine,genres,themes,game_modes,igdb_id,collected_at
154,13140,U.S. Army,U.S. Army,Unreal Engine 3,['Shooter'],"['Action', 'Warfare']","['Single player', 'Multiplayer']",15798,2026-05-24 12:37:49.886252
155,13200,Legend Entertainment,"Atari, Inc.",Unreal Engine 2,['Shooter'],"['Action', 'Science fiction']","['Single player', 'Multiplayer', 'Split screen']",6222,2026-05-24 12:37:50.679831
156,13210,Epic Games,Midway Games,Unreal Engine 3,['Shooter'],"['Action', 'Science fiction']","['Single player', 'Multiplayer']",928,2026-05-24 12:37:51.581506
157,13230,Epic Games,Epic Games,Unreal Engine 2.5,['Shooter'],"['Action', 'Science fiction']","['Single player', 'Multiplayer']",27811,2026-05-24 12:37:52.376013
158,13240,Epic Games,Epic Games,Unreal Engine 1,['Shooter'],"['Action', 'Science fiction']","['Single player', 'Multiplayer']",24723,2026-05-24 12:37:53.200547
159,13250,Epic Games,Epic Games,Unreal Engine 1,"['Shooter', 'Platform']","['Action', 'Science fiction']","['Single player', 'Multiplayer', 'Co-operative']",29116,2026-05-24 12:37:54.006144
160,13500,Gameloft,Gameloft,,['Adventure'],['Action'],[],213052,2026-05-24 12:37:54.802060
161,13530,Gameloft,Ubisoft Entertainment,J2ME,"['Platform', ""Hack and slash/Beat 'em up""]",['Fantasy'],['Single player'],242993,2026-05-24 12:37:56.575570
1028,286100,AFBIK Studio,AFBIK Studio,,['Indie'],['Action'],['Single player'],96197,2026-05-24 12:51:44.968132
162,15100,Ubisoft Montreal,,Scimitar,"['Platform', 'Adventure']","['Action', 'Fantasy', 'Science fiction', 'Historical', 'Stealth', 'Sandbox', 'Open world']",['Single player'],27827,2026-05-24 12:38:01.414693
163,15130,Ubisoft Montpellier,Ubisoft Entertainment,Jade,"['Shooter', 'Puzzle', 'Adventure']","['Action', 'Science fiction', 'Stealth', 'Open world']",['Single player'],1341,2026-05-24 12:38:03.061290
164,15170,Nival Interactive,Freeverse Software,Silent Storm Engine,"['Role-playing (RPG)', 'Strategy', 'Turn-based strategy (TBS)']",['Fantasy'],"['Single player', 'Multiplayer']",370,2026-05-24 12:38:03.845153
165,15320,1C: Maddox Games,1C-777,,"['Shooter', 'Simulator', 'Tactical']","['Action', 'Historical']","['Single player', 'Multiplayer', 'Co-operative']",5563,2026-05-24 12:38:04.645674
166,15370,Nival Interactive,Ubisoft Entertainment,Silent Storm Engine,"['Role-playing (RPG)', 'Strategy', 'Turn-based strategy (TBS)']",['Fantasy'],"['Single player', 'Multiplayer']",372,2026-05-24 12:38:05.438470
167,15560,"Dejobaan Games, LLC","Dejobaan Games, LLC",,"['Simulator', 'Sport', 'Indie']","['Action', 'Science fiction']",['Single player'],3240,2026-05-24 12:38:06.239166
168,15750,Oddworld Inhabitants,Oddworld Inhabitants,Stranger's engine,"['Shooter', 'Strategy', 'Adventure', 'Indie']","['Action', 'Comedy']",['Single player'],21070,2026-05-24 12:38:09.431971
169,16450,Monolith Productions,CyberFront,LithTech V5,['Shooter'],"['Action', 'Horror']","['Single player', 'Multiplayer']",520,2026-05-24 12:38:10.227904
170,16720,Replay Studios,SouthPeak Interactive,,['Shooter'],"['Action', 'Historical', 'Stealth']",['Single player'],7232,2026-05-24 12:38:11.027019
171,16730,Spark Unlimited,"Atari, Inc.",Unreal Engine 3,['Shooter'],"['Action', 'Science fiction']","['Single player', 'Multiplayer']",7049,2026-05-24 12:38:11.883385
172,16810,Firaxis Games,2K Games,,"['Simulator', 'Strategy', 'Turn-based strategy (TBS)', 'Adventure']","['Fantasy', 'Historical', 'Educational', '4X (explore, expand, exploit, and exterminate)']","['Single player', 'Multiplayer']",4228,2026-05-24 12:38:12.689466
173,16900,,MicroProse,Unreal Engine 4,"['Shooter', 'Simulator', 'Tactical', 'Indie']",['Action'],"['Single player', 'Multiplayer', 'Co-operative']",84313,2026-05-24 12:38:13.484986
174,17080,Hi-Rez Studios,,Unreal Engine 3,"['Shooter', 'Role-playing (RPG)', 'Sport', 'Adventure']","['Action', 'Science fiction', 'Open world']","['Multiplayer', 'Co-operative']",9506,2026-05-24 12:38:14.283561
175,17300,Crytek Frankfurt,Electronic Arts,Cryengine 2,"['Shooter', 'Adventure']","['Action', 'Science fiction', 'Stealth', 'Open world']","['Single player', 'Multiplayer']",296,2026-05-24 12:38:15.089189
176,17390,GameFlow,Electronic Arts,,[],[],[],46617,2026-05-24 12:38:16.795241
177,17410,IronMonkey Studios,Electronic Arts,,"['Platform', 'Adventure']",['Action'],"['Single player', 'Split screen']",77348,2026-05-24 12:38:17.693357
178,17430,IronMonkey Studios,EA Mobile,,"['Racing', 'Adventure']",['Action'],['Single player'],288014,2026-05-24 12:38:18.487456
179,17450,BioWare Edmonton,Electronic Arts,Eclipse Engine (BioWare),['Role-playing (RPG)'],"['Action', 'Fantasy', 'Open world']",['Single player'],76,2026-05-24 12:38:19.277516
180,17480,EA Los Angeles,Electronic Arts,SAGE,"['Real Time Strategy (RTS)', 'Simulator', 'Strategy']","['Action', 'Fantasy', 'Science fiction', 'Historical', 'Comedy']","['Single player', 'Multiplayer', 'Co-operative']",959,2026-05-24 12:38:21.766162
181,17500,Zombie Panic! Team,Zombie Panic! Team,Source,"['Shooter', 'Adventure', 'Indie']","['Action', 'Science fiction', 'Horror', 'Survival']","['Multiplayer', 'Co-operative']",29119,2026-05-24 12:38:22.565184
182,17570,,,,['Shooter'],"['Action', 'Fantasy', 'Historical']",[],14978,2026-05-24 12:38:23.353962
183,17710,GameConnect,Iceberg Interactive,Source,"['Shooter', 'Real Time Strategy (RTS)', 'Strategy', 'Tactical']","['Action', 'Science fiction', 'Warfare']",['Multiplayer'],5055,2026-05-24 12:38:24.145917
184,17740,,,Source,"['Shooter', 'Real Time Strategy (RTS)', 'Strategy']","['Action', 'Science fiction']",['Multiplayer'],29123,2026-05-24 12:38:24.939469
185,18300,Shorebound Studios,Shorebound Studios,,"['Platform', 'Puzzle', 'Indie']",[],['Single player'],14918,2026-05-24 12:38:25.736281
186,18500,Hidden Path Entertainment,Microsoft,Gamebryo,"['Real Time Strategy (RTS)', 'Simulator', 'Strategy', 'Tactical', 'Indie']",['Science fiction'],['Single player'],8190,2026-05-24 12:38:26.531600
187,18700,Broken Rules,Broken Rules,Torque Game Engine,"['Platform', 'Puzzle', 'Indie']","['Action', 'Fantasy']",['Single player'],9772,2026-05-24 12:38:27.422507
188,19680,Spicy Horse Games,Electronic Arts,Unreal Engine 3,"['Platform', 'Puzzle', ""Hack and slash/Beat 'em up"", 'Adventure']","['Action', 'Horror']",['Single player'],1040,2026-05-24 12:38:28.224324
189,20500,THQ Nordic,THQ Nordic,,['Shooter'],"['Action', 'Science fiction', 'Open world']","['Single player', 'Multiplayer']",28988,2026-05-24 12:38:31.525693
190,20510,GSC Game World,GSC World Publishing,X-Ray Engine,"['Shooter', 'Role-playing (RPG)']","['Action', 'Horror', 'Survival', 'Stealth', 'Open world']","['Single player', 'Multiplayer']",4840,2026-05-24 12:38:32.321660
191,20530,Volition,Focus Multimedia,Geo-Mod,"['Shooter', 'Adventure']","['Action', 'Science fiction']","['Single player', 'Split screen']",4083,2026-05-24 12:38:33.174406
192,20540,Relic Entertainment,THQ,Essence Engine,"['Real Time Strategy (RTS)', 'Strategy']","['Action', 'Historical', 'Warfare']","['Single player', 'Multiplayer']",1371,2026-05-24 12:38:33.972118
193,20550,Volition,Focus Multimedia,Geo-Mod,"['Shooter', 'Adventure']","['Action', 'Science fiction']","['Single player', 'Split screen']",4083,2026-05-24 12:38:34.779941
194,20820,Freethrow,Freethrow,Unity,"['Fighting', 'Adventure', 'Indie']","['Action', 'Horror']","['Multiplayer', 'Co-operative']",146826,2026-05-24 12:38:36.467620
195,20900,CD Projekt RED,CD Projekt RED,Aurora Engine,"['Role-playing (RPG)', 'Adventure']","['Action', 'Fantasy', 'Open world']",['Single player'],27832,2026-05-24 12:38:37.262301
196,21090,,Hound Scheme,,"['Simulator', 'Adventure', 'Indie']",['Action'],['Single player'],294292,2026-05-24 12:38:39.706698
197,21100,Day 1 Studios,WB Games,Despair,"['Shooter', 'Adventure']","['Action', 'Science fiction', 'Horror']","['Single player', 'Multiplayer', 'Co-operative']",514,2026-05-24 12:38:40.495877
198,21670,Capcom,Capcom,,"['Shooter', 'Platform']","['Action', 'Science fiction']",['Single player'],54535,2026-05-24 12:38:42.096399
199,21680,GRIN,Capcom,Diesel,"['Shooter', 'Platform', 'Arcade']","['Action', 'Science fiction', 'Comedy', 'Warfare']","['Single player', 'Multiplayer', 'Co-operative', 'Split screen']",15856,2026-05-24 12:38:42.907743
200,21690,Capcom,Capcom,MT Framework,"['Shooter', 'Adventure']","['Action', 'Horror', 'Survival']","['Single player', 'Multiplayer', 'Co-operative', 'Split screen']",847,2026-05-24 12:38:43.820616
201,21800,Ubisoft Shanghai,,Unreal Engine 3,"['Real Time Strategy (RTS)', 'Simulator', 'Strategy', 'Turn-based strategy (TBS)']",['Action'],"['Single player', 'Multiplayer']",7468,2026-05-24 12:38:44.614206
202,21970,Eugen Systems,Ubisoft Entertainment,IRISZOOM,"['Real Time Strategy (RTS)', 'Strategy', 'Tactical']","['Action', 'Science fiction', 'Historical', 'Warfare', '4X (explore, expand, exploit, and exterminate)']","['Single player', 'Multiplayer', 'Co-operative']",1378,2026-05-24 12:38:45.509254
203,21980,Techland,Ubisoft Entertainment,Chrome Engine,"['Shooter', 'Adventure']","['Action', 'Fantasy', 'Historical', 'Stealth']","['Single player', 'Multiplayer']",430,2026-05-24 12:38:46.317014
204,22000,,,PICO-8,"['Puzzle', 'Strategy']",[],['Single player'],316963,2026-05-24 12:38:47.105714
205,22100,SiCh Studio,Paradox Interactive,,"['Role-playing (RPG)', 'Strategy']","['Action', 'Historical', 'Sandbox']","['Single player', 'Multiplayer']",8792,2026-05-24 12:38:47.912091
206,22120,Frictional Games,Frictional Games,,"['Puzzle', 'Adventure', 'Indie']","['Action', 'Horror', 'Survival', 'Stealth']",['Single player'],27840,2026-05-24 12:38:48.716676
207,22180,Frictional Games,Paradox Interactive,HPL,"['Puzzle', 'Adventure', 'Indie']","['Action', 'Horror', 'Survival', 'Stealth']",['Single player'],8944,2026-05-24 12:38:49.519745
208,22200,ACE Team,Atlus,Unreal Engine 3,"['Fighting', 'Shooter', ""Hack and slash/Beat 'em up"", 'Indie']",['Action'],"['Single player', 'Multiplayer', 'Co-operative']",2048,2026-05-24 12:38:50.312101
209,22230,ACE Team,Atlus,Unreal Engine 3,"['Racing', 'Strategy', 'Indie']","['Action', 'Historical', 'Comedy']","['Single player', 'Multiplayer', 'Co-operative', 'Split screen']",2284,2026-05-24 12:38:51.108559
210,22300,,,,[],[],[],202170,2026-05-24 12:38:51.960856
211,22350,MagicIndie,Big Fish Games,,"['Point-and-click', 'Puzzle', 'Adventure']","['Horror', 'Mystery']",['Single player'],50313,2026-05-24 12:38:55.143394
212,22370,Bethesda Game Studios,Bethesda Softworks,Gamebryo,"['Shooter', 'Role-playing (RPG)', 'Adventure']","['Action', 'Science fiction', 'Survival', 'Sandbox', 'Open world']",['Single player'],21892,2026-05-24 12:38:56.051787
213,22380,Obsidian Entertainment,Bethesda Softworks,Gamebryo,"['Shooter', 'Role-playing (RPG)']","['Action', 'Science fiction', 'Survival', 'Stealth', 'Sandbox', 'Open world']",['Single player'],16,2026-05-24 12:38:56.930378
214,22600,Team17,Team17,In House Engine,"['Platform', 'Strategy', 'Turn-based strategy (TBS)']","['Action', 'Comedy']","['Single player', 'Multiplayer']",1017,2026-05-24 12:38:57.843146
215,22610,Team17,Team17,Unreal Engine 3,"['Shooter', 'Arcade']","['Action', 'Science fiction']","['Single player', 'Multiplayer', 'Co-operative']",9964,2026-05-24 12:38:58.687161
216,22650,Team17,Team17,Unreal Engine 3,"['Shooter', 'Adventure', 'Arcade']","['Action', 'Science fiction']","['Single player', 'Multiplayer', 'Co-operative']",9962,2026-05-24 12:38:59.494305
217,22670,Team17,Team17,Unreal Engine 3,"['Shooter', 'Adventure', 'Arcade']","['Action', 'Science fiction', 'Horror']","['Single player', 'Multiplayer', 'Co-operative']",9963,2026-05-24 12:39:00.420140
218,23310,Guild Studio Inc.,Square Enix,Unreal Engine 4,"['Role-playing (RPG)', 'Adventure']","['Action', 'Fantasy']",['Single player'],109282,2026-05-24 12:39:01.292671
219,23450,Haemimont Games,Kalypso Media,,"['Real Time Strategy (RTS)', 'Simulator', 'Strategy']","['Fantasy', 'Historical']","['Single player', 'Multiplayer']",8395,2026-05-24 12:39:02.209799
220,23490,Haemimont Games,Kalypso Media,,"['Simulator', 'Strategy', 'Adventure']","['Action', 'Comedy', 'Business']",['Single player'],2594,2026-05-24 12:39:03.015057
221,24010,Dovetail Games,Dovetail Games,,['Simulator'],"['Non-fiction', 'Sandbox']",['Single player'],198295,2026-05-24 12:39:03.829414
222,24200,Sony Online Entertainment,Sony Online Entertainment,Unreal Engine 3,"['Fighting', 'Role-playing (RPG)', ""Hack and slash/Beat 'em up"", 'Adventure', 'Indie']","['Action', 'Fantasy', 'Open world']","['Single player', 'Multiplayer', 'Co-operative', 'Massively Multiplayer Online (MMO)']",576,2026-05-24 12:39:04.755299
223,24240,Overkill Software,Starbreeze Publishing,Diesel,['Shooter'],['Action'],"['Single player', 'Multiplayer', 'Co-operative']",1381,2026-05-24 12:39:05.568077
224,24400,NeocoreGames,Paradox Interactive,,"['Real Time Strategy (RTS)', 'Role-playing (RPG)', 'Strategy']",['Historical'],"['Single player', 'Multiplayer']",2038,2026-05-24 12:39:06.400119
225,24720,Maxis,Electronic Arts,,"['Simulator', 'Strategy', 'Adventure']","['Action', 'Stealth', 'Comedy']",['Single player'],4218,2026-05-24 12:39:07.223041
226,24740,Criterion Games,Electronic Arts,,['Racing'],"['Action', 'Sandbox', 'Open world']","['Single player', 'Multiplayer', 'Co-operative']",10067,2026-05-24 12:39:08.045723
227,24780,Maxis,Electronic Arts,,"['Simulator', 'Strategy']","['Business', 'Sandbox']","['Single player', 'Multiplayer']",27891,2026-05-24 12:39:08.869824
228,24790,TransGaming Technologies,Electronic Arts,SAGE,"['Real Time Strategy (RTS)', 'Simulator', 'Strategy']","['Action', 'Science fiction']","['Single player', 'Multiplayer']",321,2026-05-24 12:39:09.689523
229,24800,EA Los Angeles,Electronic Arts,SAGE,"['Real Time Strategy (RTS)', 'Strategy']","['Action', 'Fantasy', 'Science fiction', 'Historical']","['Single player', 'Multiplayer']",759,2026-05-24 12:39:10.523072
230,24810,BreakAway Games,Electronic Arts,SAGE,"['Real Time Strategy (RTS)', 'Simulator', 'Strategy']","['Action', 'Science fiction']","['Single player', 'Multiplayer']",707,2026-05-24 12:39:11.336120
231,24840,EA Los Angeles,Electronic Arts,,['Shooter'],['Warfare'],['Single player'],264877,2026-05-24 12:39:12.129424
232,24870,Slightly Mad Studios,Electronic Arts,The Madness Engine,"['Racing', 'Simulator']",['Action'],"['Single player', 'Multiplayer', 'Split screen']",7115,2026-05-24 12:39:13.029063
233,24880,Durell Software,Durell Software,,"['Fighting', 'Platform']","['Action', 'Stealth']",['Single player'],12964,2026-05-24 12:39:13.831935
234,24960,EA Digital Illusions CE,Electronic Arts,Frostbite,"['Shooter', 'Strategy', 'Adventure']","['Action', 'Warfare']","['Single player', 'Multiplayer']",352,2026-05-24 12:39:14.632357
235,25000,Saibibi,Saibibi,RPG Maker VX Ace,"['Role-playing (RPG)', 'Adventure']",['Fantasy'],['Single player'],229559,2026-05-24 12:39:16.223930
236,25800,Paradox Development Studio,Virtual Programming,Clausewitz Engine,"['Real Time Strategy (RTS)', 'Strategy']",['Historical'],"['Single player', 'Multiplayer']",51815,2026-05-24 12:39:17.018367
237,25890,Paradox Interactive,Paradox Interactive,,"['Real Time Strategy (RTS)', 'Strategy']",['Historical'],"['Single player', 'Multiplayer', 'Co-operative']",741,2026-05-24 12:39:17.820747
238,25900,Katauri Interactive,"Atari, Inc.",TheEngine,"['Role-playing (RPG)', 'Simulator', 'Strategy', 'Turn-based strategy (TBS)']","['Fantasy', 'Stealth', 'Comedy']",['Single player'],5039,2026-05-24 12:39:18.622039
239,25980,1C:Ino-Co Plus,Paradox Interactive,,"['Real Time Strategy (RTS)', 'Simulator', 'Strategy']",['Historical'],"['Single player', 'Multiplayer']",19199,2026-05-24 12:39:19.427995
240,26500,Lazy 8 Studios,Lazy 8 Studios,,"['Puzzle', 'Indie']",[],['Single player'],9984,2026-05-24 12:39:20.331427
241,26800,Number None Inc.,Microsoft Game Studios,,"['Platform', 'Puzzle', 'Strategy', 'Adventure', 'Indie']",['Fantasy'],['Single player'],2853,2026-05-24 12:39:21.130093
242,26900,Kloonigames,Kloonigames,Box2D,"['Puzzle', 'Indie']",['Sandbox'],['Single player'],14946,2026-05-24 12:39:21.957277
243,28000,IO Interactive,Square Enix,Glacier,"['Shooter', 'Adventure']","['Action', 'Open world']","['Single player', 'Multiplayer', 'Co-operative']",488,2026-05-24 12:39:22.858209
244,29180,,,,"['Puzzle', 'Simulator']",[],[],259129,2026-05-24 12:39:23.657297
245,29800,Elecorn,Elecorn,,"['Shooter', 'Role-playing (RPG)', 'Strategy', 'Adventure', 'Indie']","['Action', 'Fantasy', 'Science fiction']",['Single player'],9793,2026-05-24 12:39:24.462657
246,31220,Skunkape,Skunkape,,"['Point-and-click', 'Puzzle', 'Adventure', 'Indie']","['Action', 'Science fiction', 'Comedy', 'Party', 'Mystery']",['Single player'],279228,2026-05-24 12:39:27.049482
247,31270,Telltale Games,Telltale Games,Telltale Tool,"['Point-and-click', 'Puzzle', 'Adventure']","['Action', 'Horror', 'Comedy', 'Mystery']",['Single player'],15995,2026-05-24 12:39:27.863473
248,31290,Telltale Games,Telltale Games,Telltale Tool,"['Point-and-click', 'Puzzle', 'Adventure']","['Action', 'Fantasy', 'Science fiction', 'Historical', 'Comedy']",['Single player'],3232,2026-05-24 12:39:29.480021
249,32360,LucasArts,Aspyr Media,,"['Point-and-click', 'Puzzle', 'Adventure']","['Historical', 'Comedy']",['Single player'],65,2026-05-24 12:39:31.081488
250,32370,BioWare,Aspyr Media,Odyssey,"['Role-playing (RPG)', 'Adventure']","['Action', 'Science fiction', 'Stealth', 'Open world']",['Single player'],116,2026-05-24 12:39:31.880497
251,32380,LucasArts,LucasArts,Sith,['Shooter'],"['Action', 'Science fiction']","['Single player', 'Multiplayer']",150,2026-05-24 12:39:32.681112
252,32390,LucasArts,LucasArts,Sith,['Shooter'],"['Action', 'Science fiction']","['Single player', 'Multiplayer']",160,2026-05-24 12:39:33.474461
253,32420,Krome Studios,LucasArts,Merkury Engine,"['Shooter', 'Adventure']","['Action', 'Science fiction']","['Single player', 'Multiplayer']",210,2026-05-24 12:39:35.062143
254,32430,LucasArts,LucasArts,Ronin,"['Role-playing (RPG)', ""Hack and slash/Beat 'em up"", 'Adventure']","['Action', 'Fantasy', 'Science fiction']",['Single player'],19637,2026-05-24 12:39:35.863459
255,32460,LucasArts,LucasArts,,"['Point-and-click', 'Puzzle', 'Adventure']","['Action', 'Fantasy', 'Historical', 'Comedy']",['Single player'],66,2026-05-24 12:39:37.456521
256,32500,LucasArts,LucasArts,Ronin,"['Role-playing (RPG)', ""Hack and slash/Beat 'em up"", 'Adventure']","['Action', 'Fantasy', 'Science fiction']",['Single player'],137,2026-05-24 12:39:38.261167
257,32800,Snowblind Studios,WB Games,Dark Alliance Engine,"['Role-playing (RPG)', 'Strategy', ""Hack and slash/Beat 'em up"", 'Adventure']","['Action', 'Fantasy', 'Open world']","['Single player', 'Multiplayer', 'Co-operative']",1052,2026-05-24 12:39:39.964689
